Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2001,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,SG,,20600,,teeth,,T,C
2001,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,SG,,,21000,teeth,,T,D
2001,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,EE,XX,,3,teeth,,E,I
2001,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,EE,DK,XX,3,,teeth,,E,I
2001,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,SG,MY,,30000,15000,teeth,,T,D
2001,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,1,,teeth,,P,O
2001,I,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,GB,XX,,1,teeth,,P,U
2001,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,HK,SG,,,4,teeth,,S,C
2001,I,Sousa chinensis,Mammalia,Cetacea,Delphinidae,Sousa,US,SG,TH,2,2,teeth,,S,D
2001,I,Dugong dugon,Mammalia,Sirenia,Dugongidae,Dugong,DE,AU,,,30,teeth,,S,O
2001,I,Dugong dugon,Mammalia,Sirenia,Dugongidae,Dugong,US,AU,,10,,teeth,,S,W
2001,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IN,XX,1,,teeth,,P,I
2001,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,KH,,1,,teeth,,P,W
2001,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,LA,XX,1,,teeth,,P,I
2001,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CM,,1,,teeth,,H,W
2001,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,EE,XX,1,,teeth,,E,O
2001,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EE,LV,XX,,1,teeth,,E,O
2001,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,CM,XX,6,,teeth,,,I
2001,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LV,DK,XX,,1,teeth,,E,O
2001,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LV,DK,,1,,teeth,,E,O
2001,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,2,,teeth,,P,I
2001,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,PE,,7,,teeth,,P,W
2001,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AU,ZA,AO,,10,teeth,,P,O
2001,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,NO,ZA,MZ,,28,teeth,,H,W
2001,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ZA,MZ,,205,,teeth,,H,W
2001,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,NZ,SG,XX,1,,teeth,,,I
2001,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,LA,,2,,teeth,,P,I
2001,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,MY,,4,,teeth,,P,W
2001,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,TW,XX,5,,teeth,,P,I
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,AU,DK,AU,,5,teeth,,S,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,AU,NZ,,,1,teeth,,Q,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CA,PM,,1,,teeth,,S,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CA,US,XX,,1,teeth,,E,U
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CA,US,XX,1,,teeth,,E,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,AU,,5,,teeth,,S,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,,1,teeth,,P,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NO,NZ,,,1,teeth,,P,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NZ,FJ,,2,,teeth,,P,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NZ,FJ,,3,,teeth,,,I
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,CA,,1,,teeth,,P,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,FJ,,1,,teeth,,P,I
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,1,,teeth,,P,I
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,2,,teeth,,P,U
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,1,,teeth,,P,W
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,25,,teeth,,T,O
2001,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,RU,,2,,teeth,,P,I
2001,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,NZ,ZW,,7,,teeth,,,I
2001,I,Rhinocerotidae spp.,Mammalia,Perissodactyla,Rhinocerotidae,,US,LA,,236,,teeth,g,P,I
2001,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,PR,MX,,,13,teeth,,S,W
2001,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,US,TH,ID,31,,teeth,,T,I
2001,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,JP,,54,,teeth,,S,W
2001,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,US,KH,XX,2,,teeth,,P,U
2001,I,Cetacea spp.,Mammalia,Cetacea,,,CA,GB,XX,2,1,teeth,,P,O
2001,I,Cetacea spp.,Mammalia,Cetacea,,,GL,DK,GL,,44,teeth,,Q,O
2001,I,Cetacea spp.,Mammalia,Cetacea,,,GL,DK,GL,,19,teeth,,Q,W
2001,I,Cetacea spp.,Mammalia,Cetacea,,,US,NL,XX,,1,teeth,,T,O
2001,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,CA,US,3,,teeth,,P,W
2001,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,US,XX,US,375,,teeth,,T,C
2001,II,Caiman spp.,Reptilia,Crocodylia,Alligatoridae,Caiman,US,PE,,5,,teeth,,T,W
2001,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,DE,XX,,1,teeth,,Q,W
2001,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,US,PE,,40,,teeth,,P,W
2001,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,1,12,teeth,,H,W
2001,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,31,teeth,,P,W
2001,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,1,4,teeth,,S,W
2001,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,14,14,teeth,,T,W
2001,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,FI,,23,23,teeth,,S,W
2001,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,SE,,5,4,teeth,,S,W
2001,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,XX,CA,,,34,teeth,,M,W
2001,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,CH,DE,XX,,1,teeth,,Q,W
2001,II,Cebus capucinus,Mammalia,Primates,Cebidae,Cebus,FR,CH,XX,1,,teeth,,T,W
2001,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CH,DE,XX,,2,teeth,,Q,W
2001,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,US,JP,,22,,teeth,,S,W
2001,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ZA,MZ,,32,,teeth,,H,W
2001,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,NO,ZA,,,32,teeth,,H,W
2001,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZW,,1,,teeth,,P,I
2001,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZW,,9,,teeth,,T,C
2001,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,ZW,,,9,teeth,,,R
2001,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NO,ZA,MZ,,32,teeth,,H,W
2001,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,NO,ZA,,32,,teeth,,H,W
2001,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,ZA,,,10,teeth,,T,C
2001,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ZA,MZ,,217,,teeth,,H,W
2001,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,US,PG,,,1,teeth,,P,W
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,PG,,36397,,teeth,,T,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,PG,,,39444,teeth,,T,R
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,AU,,2,,teeth,,P,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CA,AU,,,2,teeth,,T,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,AU,,1,,teeth,,P,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,AU,,6,,teeth,,P,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DK,EE,XX,3,,teeth,,E,I
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,EE,LV,XX,,1,teeth,,E,I
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,FR,AU,,8,,teeth,,T,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,GR,AU,,,204,teeth,,T,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,ID,AU,,,5000,teeth,,T,R
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,JP,PG,,,5,teeth,,T,R
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,LV,DK,XX,,3,teeth,,E,I
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PG,AU,,,16312,teeth,,T,C
2001,II,Crocodylus porosus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,PT,AU,,4,,teeth,,P,C
2001,II,Globicephala melas,Mammalia,Cetacea,Delphinidae,Globicephala,DK,EE,XX,,2,teeth,,E,I
2001,II,Globicephala melas,Mammalia,Cetacea,Delphinidae,Globicephala,DK,EE,XX,2,,teeth,,E,W
2001,II,Globicephala melas,Mammalia,Cetacea,Delphinidae,Globicephala,EE,LV,XX,,2,teeth,,E,O
2001,II,Globicephala melas,Mammalia,Cetacea,Delphinidae,Globicephala,LV,DK,XX,,2,teeth,,E,O
2001,II,Orcinus orca,Mammalia,Cetacea,Delphinidae,Orcinus,GB,FK,,,1,teeth,,P,W
2001,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,PR,MX,,,2,teeth,,S,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,4,,teeth,,P,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,,5,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,NA,,5,4,teeth,,H,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,10,,teeth,,H,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,18,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,EE,XX,,1,teeth,,E,I
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,8,,teeth,,H,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,ZW,,,8,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,12,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,,1,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,2,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MX,US,ZW,4,,teeth,,P,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,ZW,,,6,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,ZW,,,3,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PT,ZW,,,20,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,RU,ZW,,,1,teeth,,,W
2001,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,26,teeth,,,W
2001,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,DE,NA,,10,,teeth,,H,W
